Date,Day,Month,Year,PM25,PM10,NO2,NH3,SO2,CO,Ozone,RH,WS,WD,SR,Temp,Dew,Pre,Season,IsWeekday,PM25_AQI,PM10_AQI,SO2_AQI,NO2_AQI,CO_AQI,Ozone_AQI,NH3_AQI,AQI
2021-08-23,23,8,2021,27.75,60.36,3.42,6.17,9.91,0.81,40.04,73.08,0.51,198.8,96.89,29.08,25.58,0.3,2,1,46.25,60.36,12.3875,4.275,0.0,40.04,6.17,60.36
2021-08-24,24,8,2021,32.87,90.71,4.14,5.96,9.84,0.94,30.22,73.78,0.57,203.14,95.84,29.15,24.98,0.1,2,1,54.78333333333333,90.71,12.3,5.174999999999999,0.0,30.22,5.96,90.71
2021-08-25,25,8,2021,36.88,100.9,3.53,5.48,9.41,0.8,34.95,60.31,1.14,219.08,124.63,28.91,24.09,1.3,2,1,61.46666666666667,100.60000000000001,11.7625,4.4125,0.0,34.95,5.48,100.60000000000001
2021-08-26,26,8,2021,37.75,118.28,8.28,9.49,7.33,0.95,36.73,59.34,1.08,239.22,117.34,28.79,24.01,0.0,2,1,62.916666666666664,112.18666666666667,9.1625,10.349999999999998,0.0,36.73,9.49,112.18666666666667
2021-08-27,27,8,2021,50.04,161.58,29.82,11.78,10.54,0.81,38.61,60.89,0.62,205.33,120.27,29.33,23.56,1.7312499999999995,2,1,83.4,141.05333333333334,13.175,37.275,0.0,38.61,11.78,141.05333333333334
2021-08-28,28,8,2021,53.02,170.21,6.96,6.88,9.13,0.48,46.91,63.3,0.82,169.86,106.99,29.08,24.58,1.7312499999999995,2,0,88.36666666666667,146.80666666666667,11.412500000000001,8.7,0.0,46.91,6.88,146.80666666666667
2021-08-29,29,8,2021,50.52,116.07,2.56,6.01,8.66,0.42,43.55,71.91,0.91,150.65,106.83,28.95,24.99,0.11,2,0,84.20000000000002,110.71333333333332,10.825,3.2,0.0,43.55,6.01,110.71333333333332
2021-08-30,30,8,2021,26.79,79.39,2.81,5.63,9.32,0.34,48.89,69.27,1.37,128.79,93.12,28.08,25.03,0.34,2,1,44.65,79.39,11.65,3.5125,0.0,48.89,5.63,79.39
2021-08-31,31,8,2021,16.88,49.42,3.35,5.71,9.77,0.42,30.24,81.17,1.21,123.47,29.44,26.92,24.19,1.7312499999999995,2,1,28.133333333333333,49.42,12.2125,4.1875,0.0,30.24,5.71,49.42
2021-09-01,1,9,2021,15.99,44.16,4.9,5.17,9.67,0.56,28.0,84.75,0.59,157.49,32.96,26.42,24.57,1.7312499999999995,3,1,26.65,44.16,12.0875,6.125000000000001,0.0,28.0,5.17,44.16
2021-09-02,2,9,2021,21.27,60.33,4.11,4.98,8.68,0.81,36.15,78.92,0.51,164.54,90.31,26.22,24.62,1.7312499999999995,3,1,35.45,60.33,10.85,5.137500000000001,0.0,36.15,4.98,60.33
2021-09-03,3,9,2021,25.46,52.69,6.18,5.45,10.18,0.5,36.83,72.59,0.68,194.58,103.55,27.49,25.37,1.7312499999999995,3,1,42.43333333333333,52.69,12.725,7.725,0.0,36.83,5.45,52.69
2021-09-04,4,9,2021,24.29,57.79,5.69,4.45,10.4,0.63,26.18,76.01,0.61,178.88,99.31,27.93,25.48,1.7312499999999995,3,0,40.483333333333334,57.79,13.0,7.1125,0.0,26.18,4.45,57.79
2021-09-05,5,9,2021,41.8,77.02,4.79,4.42,9.54,0.87,44.39,73.29,0.56,189.75,111.96,28.48,24.65,1.7312499999999995,3,0,69.66666666666666,77.02,11.924999999999999,5.9875,0.0,44.39,4.42,77.02
2021-09-06,6,9,2021,62.97,94.41,4.23,4.25,13.54,0.74,33.55,73.73,0.42,176.24,94.84,28.85,25.73,1.27,3,1,109.89999999999999,94.41,16.925,5.2875000000000005,0.0,33.55,4.25,109.89999999999999
2021-09-07,7,9,2021,29.73,89.31,3.48,4.22,12.73,0.61,64.43,75.89,0.88,140.38,85.52,28.52,26.24,1.7312499999999995,3,1,49.55,89.31,15.9125,4.35,0.0,64.43,4.22,89.31
2021-09-08,8,9,2021,27.36,71.91,3.68,4.6,10.29,0.37,39.41,71.54,1.68,112.8,85.23,27.66,25.28,0.17,3,1,45.6,71.91,12.8625,4.6,0.0,39.41,4.6,71.91
2021-09-09,9,9,2021,28.13,80.54,4.42,5.05,11.57,0.47,44.65,72.49,1.28,122.01,77.55,27.32,25.13,1.7312499999999995,3,1,46.88333333333333,80.54,14.4625,5.525,0.0,44.65,5.05,80.54
2021-09-10,10,9,2021,25.33,59.17,5.78,5.39,11.86,0.37,39.26,77.38,1.43,129.66,77.58,27.12,24.94,1.7312499999999995,3,1,42.21666666666667,59.17,14.825,7.225,0.0,39.26,5.39,59.17
2021-09-11,11,9,2021,15.48,24.29,6.45,6.27,9.61,0.26,39.8,85.91,1.16,126.38,33.66,26.4,25.26,1.7312499999999995,3,0,25.8,24.29,12.0125,8.0625,0.0,39.8,6.27,39.8
2021-09-12,12,9,2021,9.32,55.77,2.81,6.26,13.14,1.08,34.9,75.79,0.73,186.34,118.47,26.27,24.32,1.7312499999999995,3,0,15.533333333333333,55.77,16.425,3.5125,0.0,34.9,6.26,55.77
2021-09-13,13,9,2021,22.66,75.53,3.57,4.5,16.25,0.54,41.97,79.4,0.67,159.3,89.08,26.99,24.02,1.7312499999999995,3,1,37.766666666666666,75.53,20.3125,4.4625,0.0,41.97,4.5,75.53
2021-09-14,14,9,2021,27.45,94.57,6.79,4.49,17.98,0.42,44.98,72.22,0.83,147.29,100.92,27.25,23.77,1.32,3,1,45.75,94.57,22.475,8.4875,0.0,44.98,4.49,94.57
2021-09-15,15,9,2021,25.53,56.51,8.13,5.7,14.2,0.78,38.87,66.31,1.25,143.2,107.7,27.13,23.97,0.27,3,1,42.55,56.51,17.75,10.162500000000001,0.0,38.87,5.7,56.51
2021-09-16,16,9,2021,19.49,48.84,3.99,4.05,9.54,0.45,30.83,78.95,0.54,182.8,53.58,26.22,23.92,1.7312499999999995,3,1,32.48333333333333,48.84,11.924999999999999,4.9875,0.0,30.83,4.05,48.84
2021-09-17,17,9,2021,20.48,67.64,6.64,4.16,10.25,0.44,38.6,71.39,1.12,145.34,82.96,26.11,23.43,0.54,3,1,34.13333333333333,67.64,12.8125,8.3,0.0,38.6,4.16,67.64
2021-09-18,18,9,2021,52.0,84.04,9.88,5.45,11.66,0.45,44.1,70.53,1.43,125.36,93.15,26.7,24.32,0.01,3,0,86.66666666666666,84.04,14.575,12.350000000000001,0.0,44.1,5.45,86.66666666666666
2021-09-19,19,9,2021,27.2,68.27,4.19,4.44,10.1,0.4,47.62,69.36,1.07,138.94,110.14,27.61,25.02,0.01,3,0,45.333333333333336,68.27,12.625,5.237500000000001,0.0,47.62,4.44,68.27
2021-09-20,20,9,2021,23.96,71.3,4.31,4.0,11.29,0.59,49.3,71.38,0.71,168.17,95.66,28.02,25.4,0.0,3,1,39.93333333333333,71.3,14.1125,5.387499999999999,0.0,49.3,4.0,71.3
2021-09-21,21,9,2021,18.07,75.3,4.48,3.87,10.2,0.32,47.58,70.5,0.84,161.64,106.44,27.96,25.54,1.7312499999999995,3,1,30.116666666666667,75.3,12.749999999999998,5.6000000000000005,0.0,47.58,3.87,75.3
2021-09-22,22,9,2021,16.29,65.95,4.96,3.67,9.22,0.32,43.45,74.36,1.31,130.6,78.59,26.4,25.08,1.7312499999999995,3,1,27.15,65.95,11.525000000000002,6.2,0.0,43.45,3.67,65.95
2021-09-23,23,9,2021,18.23,76.8,3.52,3.58,10.7,0.33,49.64,72.79,1.04,159.17,96.91,25.69,23.79,1.7312499999999995,3,1,30.383333333333333,76.8,13.375,4.4,0.0,49.64,3.58,76.8
2021-09-24,24,9,2021,17.32,70.57,6.1,3.4,11.57,0.42,39.01,73.74,0.92,151.81,89.79,26.33,23.33,1.7312499999999995,3,1,28.866666666666667,70.57,14.4625,7.625,0.0,39.01,3.4,70.57
2021-09-25,25,9,2021,31.33,105.26,6.53,3.27,10.53,0.53,47.07,72.32,0.72,148.74,88.74,27.19,24.19,1.15,3,0,52.21666666666666,103.50666666666667,13.1625,8.1625,0.0,47.07,3.27,103.50666666666667
2021-09-26,26,9,2021,35.72,81.95,3.62,3.44,10.08,0.38,53.31,72.93,1.16,145.44,75.83,26.93,24.47,0.4,3,0,59.53333333333333,81.95,12.6,4.525,0.0,53.31,3.44,81.95
2021-09-27,27,9,2021,54.56,108.64,6.14,3.21,11.19,0.64,44.54,70.52,0.53,183.97,97.21,27.11,23.88,0.04,3,1,90.93333333333334,105.76,13.9875,7.675,0.0,44.54,3.21,105.76
2021-09-28,28,9,2021,47.58,105.59,7.21,3.59,9.84,0.38,48.01,66.01,1.16,154.59,92.07,27.23,23.82,0.0,3,1,79.3,103.72666666666667,12.3,9.0125,0.0,48.01,3.59,103.72666666666667
2021-09-29,29,9,2021,33.04,74.31,3.88,3.53,9.58,0.38,48.0,64.99,1.42,136.36,99.37,26.6,24.01,0.01,3,1,55.06666666666666,74.31,11.975,4.85,0.0,48.0,3.53,74.31
2021-09-30,30,9,2021,38.43,72.41,17.05,5.51,11.0,0.53,49.79,70.33,0.56,165.53,74.12,27.33,24.46,0.23,3,1,64.05,72.41,13.75,21.3125,0.0,49.79,5.51,72.41
2021-10-01,1,10,2021,45.86,88.16,35.68,15.17,14.07,0.84,44.35,74.36,0.43,218.04,93.36,28.29,24.76,0.62,3,1,76.43333333333334,88.16,17.5875,44.6,0.0,44.35,15.17,88.16
2021-10-02,2,10,2021,32.02,100.05,29.86,20.78,13.24,0.68,51.62,70.31,0.48,225.3,102.14,28.57,24.42,0.62,3,0,53.366666666666674,100.03333333333333,16.55,37.325,0.0,51.62,20.78,100.03333333333333
2021-10-03,3,10,2021,29.26,74.96,24.53,16.52,11.02,0.47,44.4,67.58,0.72,239.25,103.16,28.32,24.12,0.08,3,0,48.766666666666666,74.96,13.775,30.6625,0.0,44.4,16.52,74.96
2021-10-04,4,10,2021,31.68,76.03,27.06,15.06,9.79,0.8,41.51,67.05,0.5,230.49,99.36,29.01,22.87,0.28,3,1,52.8,76.03,12.237499999999999,33.825,0.0,41.51,15.06,76.03
2021-10-05,5,10,2021,38.61,95.99,31.03,14.73,7.22,0.69,44.72,67.45,0.48,195.64,101.44,27.51,23.51,1.7312499999999995,3,1,64.35,95.98999999999998,9.025,38.7875,0.0,44.72,14.73,95.98999999999998
2021-10-06,6,10,2021,49.19,95.55,32.38,17.92,7.24,0.47,48.11,69.92,0.43,215.49,101.24,26.95,23.4,0.35,3,1,81.98333333333333,95.55,9.05,40.47500000000001,0.0,48.11,17.92,95.55
2021-10-07,7,10,2021,65.31,136.85,38.88,15.89,8.32,0.74,39.75,68.99,0.45,224.57,104.16,26.08,20.69,0.0,3,1,117.7,124.56666666666666,10.4,48.60000000000001,0.0,39.75,15.89,124.56666666666666
2021-10-08,8,10,2021,46.32,176.16,44.38,15.21,11.68,1.1,49.4,63.98,0.49,237.97,106.95,26.76,18.5,0.0,3,1,77.2,150.77333333333334,14.6,55.475,0.0,49.4,15.21,150.77333333333334
2021-10-09,9,10,2021,36.42,182.58,45.41,16.88,11.27,1.43,53.91,61.63,0.47,230.67,106.76,26.76,17.63,0.0,3,0,60.7,155.05333333333334,14.0875,56.762499999999996,0.0,53.91,16.88,155.05333333333334
2021-10-10,10,10,2021,35.19,165.62,35.96,20.26,7.61,1.29,51.46,61.01,0.45,231.0,106.97,26.7,18.06,0.0,3,0,58.65,143.74666666666667,9.5125,44.95,0.0,51.46,20.26,143.74666666666667
2021-10-11,11,10,2021,31.18,152.88,40.72,18.72,9.93,1.54,50.35,61.58,0.4,211.91,107.9,26.43,18.62,0.0,3,1,51.96666666666667,135.25333333333333,12.4125,50.9,0.0,50.35,18.72,135.25333333333333
2021-10-12,12,10,2021,32.26,165.83,46.58,18.74,6.96,0.73,43.83,57.6,0.44,218.39,105.75,25.72,18.86,0.0,3,1,53.766666666666666,143.88666666666666,8.7,58.224999999999994,0.0,43.83,18.74,143.88666666666666
2021-10-13,13,10,2021,36.14,174.0,40.13,16.94,4.75,0.34,50.06,53.21,0.59,220.41,144.77,23.82,16.91,0.0,3,1,60.233333333333334,149.33333333333334,5.9375,50.1625,0.0,50.06,16.94,149.33333333333334
2021-10-14,14,10,2021,66.32,179.49,61.09,15.54,6.74,0.92,56.31,43.87,0.61,223.69,107.12,22.9,15.1,0.0,3,1,121.06666666666665,152.99333333333334,8.425,76.36250000000001,0.0,56.31,15.54,152.99333333333334
2021-10-15,15,10,2021,84.06,211.84,57.07,18.61,9.45,0.66,26.01,58.23,0.42,215.38,107.22,24.87,16.92,0.0,3,1,180.2,174.56,11.812499999999998,71.3375,0.0,26.01,18.61,180.2
2021-10-16,16,10,2021,71.22,279.15,74.26,24.77,12.72,0.86,26.51,65.02,0.33,201.67,101.4,25.58,18.02,0.01,3,0,137.4,229.14999999999998,15.9,92.825,0.0,26.51,24.77,229.14999999999998
2021-10-17,17,10,2021,45.47,168.65,46.73,29.36,3.9,0.41,27.46,76.81,0.76,161.73,58.99,24.45,20.45,1.7312499999999995,3,0,75.78333333333333,145.76666666666668,4.875,58.412499999999994,0.0,27.46,29.36,145.76666666666668
2021-10-18,18,10,2021,12.43,33.94,29.49,16.63,3.65,0.28,23.73,83.86,0.51,186.86,39.29,22.07,20.66,1.7312499999999995,3,1,20.716666666666665,33.94,4.5625,36.8625,0.0,23.73,16.63,36.8625
2021-10-19,19,10,2021,25.06,86.97,37.02,12.68,5.71,0.4,39.14,73.78,0.6,223.28,109.91,22.67,18.92,0.01,3,1,41.766666666666666,86.97,7.1375,46.275000000000006,0.0,39.14,12.68,86.97
2021-10-20,20,10,2021,39.09,175.14,50.79,13.22,7.77,0.66,30.11,68.55,0.51,239.58,104.32,22.84,16.37,0.0,3,1,65.15,150.0933333333333,9.7125,63.4875,0.0,30.11,13.22,150.0933333333333
2021-10-21,21,10,2021,42.95,177.58,52.86,12.48,8.32,0.46,31.25,52.2,0.61,242.62,90.37,21.57,14.01,0.0,3,1,71.58333333333334,151.72,10.4,66.075,0.0,31.25,12.48,151.72
2021-10-22,22,10,2021,45.09,133.08,41.33,15.93,9.75,0.72,40.14,59.26,0.64,233.18,108.03,23.17,15.87,0.0,3,1,75.15,122.05333333333334,12.1875,51.662499999999994,0.0,40.14,15.93,122.05333333333334
2021-10-23,23,10,2021,28.03,132.47,38.97,15.39,6.34,0.58,33.39,63.28,0.52,174.75,108.22,22.63,18.3,0.0,3,0,46.71666666666667,121.64666666666668,7.925,48.7125,0.0,33.39,15.39,121.64666666666668
2021-10-24,24,10,2021,23.4,118.93,35.67,15.21,6.97,0.42,38.99,68.69,0.7,162.25,92.18,22.37,18.14,1.7312499999999995,3,0,39.0,112.62,8.7125,44.5875,0.0,38.99,15.21,112.62
2021-10-25,25,10,2021,25.77,91.04,44.37,14.1,8.67,0.5,29.94,71.12,0.41,215.7,106.52,21.46,17.55,1.7312499999999995,3,1,42.95,91.04,10.8375,55.4625,0.0,29.94,14.1,91.04
2021-10-26,26,10,2021,62.38,146.48,39.74,13.17,10.99,0.69,23.82,68.88,0.51,229.85,108.73,20.57,14.09,0.0,3,1,107.93333333333334,130.98666666666665,13.7375,49.675,0.0,23.82,13.17,130.98666666666665
2021-10-27,27,10,2021,78.27,202.11,60.4,14.31,7.04,0.55,22.44,63.96,0.47,232.82,103.76,19.76,12.62,0.0,3,1,160.89999999999998,168.07333333333335,8.8,75.5,0.0,22.44,14.31,168.07333333333335
2021-10-28,28,10,2021,50.82,214.68,56.07,15.41,10.55,0.64,23.63,64.65,0.47,242.43,104.36,20.05,12.73,0.0,3,1,84.7,176.45333333333332,13.1875,70.0875,0.0,23.63,15.41,176.45333333333332
2021-10-29,29,10,2021,41.98,224.68,66.38,17.04,11.84,0.79,20.25,64.89,0.34,225.02,102.17,20.94,12.25,0.0,3,1,69.96666666666667,183.12,14.8,82.975,0.0,20.25,17.04,183.12
2021-10-30,30,10,2021,35.98,199.26,66.15,16.78,7.0,0.54,20.19,57.12,0.52,238.75,103.48,19.19,12.73,0.0,3,0,59.96666666666666,166.17333333333335,8.75,82.6875,0.0,20.19,16.78,166.17333333333335
2021-10-31,31,10,2021,54.85,247.72,54.56,18.33,14.77,0.77,26.91,61.04,0.49,243.44,99.62,20.22,11.85,0.0,3,0,91.41666666666666,198.48000000000002,18.4625,68.2,0.0,26.91,18.33,198.48000000000002
2021-11-01,1,11,2021,145.32,234.95,60.31,17.77,15.23,1.15,19.71,67.07,0.44,194.16,90.17,19.7,12.44,0.0,3,1,319.4769230769231,189.96666666666664,19.0375,75.3875,0.0,19.71,17.77,319.4769230769231
2021-11-02,2,11,2021,136.04,200.67,55.25,24.44,18.05,0.74,26.48,65.74,0.57,199.04,95.92,19.16,13.53,0.0,3,1,312.33846153846156,167.11333333333332,22.5625,69.0625,0.0,26.48,24.44,312.33846153846156
2021-11-03,3,11,2021,96.5,201.04,57.88,22.08,14.27,1.66,41.51,67.7,0.46,196.26,81.29,20.05,14.19,0.01,3,1,221.66666666666666,167.36,17.8375,72.35,0.0,41.51,22.08,221.66666666666666
2021-11-04,4,11,2021,206.02,352.52,55.64,24.19,29.3,0.89,42.3,72.6,0.39,236.36,80.57,19.58,13.65,0.0,3,1,366.1692307692308,303.15,36.625,69.55,0.0,42.3,24.19,366.1692307692308
2021-11-05,5,11,2021,302.5657812499999,437.75,52.39,22.92,34.752500000000005,0.95,35.07,74.15,0.38,231.57,74.56,20.12,12.06,0.0,3,1,500.0,500.0,43.440625000000004,65.4875,0.0,35.07,22.92,500.0
2021-11-06,6,11,2021,103.73,353.21,72.5,20.85,25.21,0.76,48.62,61.36,0.53,239.2,86.74,18.65,11.21,0.0,3,0,245.76666666666668,304.0125,31.5125,90.625,0.0,48.62,20.85,304.0125
2021-11-07,7,11,2021,131.33,304.16,63.58,20.35,19.74,0.72,51.3,61.11,0.41,244.65,88.54,19.8,11.89,0.0,3,0,308.7153846153846,254.16000000000003,24.674999999999997,79.475,0.0,51.3,20.35,308.7153846153846
2021-11-08,8,11,2021,206.62,339.73,80.19,21.03,15.63,0.74,48.46,61.39,0.42,242.61,84.57,19.69,11.98,0.0,3,1,366.63076923076926,289.73,19.5375,100.19,0.0,48.46,21.03,366.63076923076926
2021-11-09,9,11,2021,211.07,368.27,76.51,21.16,19.81,0.95,42.34,61.91,0.38,228.72,88.42,20.44,11.58,0.0,3,1,370.05384615384617,322.8375,24.762499999999996,95.6375,0.0,42.34,21.16,370.05384615384617
2021-11-10,10,11,2021,210.28,345.03,82.49,21.93,18.01,0.91,34.33,64.02,0.38,238.08,87.38,20.75,10.55,0.0,3,1,369.44615384615383,295.03,22.512500000000003,102.49,0.0,34.33,21.93,369.44615384615383
